98,12.444,13.381,14.671,16.139,17.49
98.1,12.466,13.405,14.698,16.169,17.523
98.2,12.488,13.43,14.725,16.199,17.556
98.3,12.511,13.454,14.752,16.23,17.589
98.4,12.533,13.478,14.779,16.26,17.622
98.5,12.556,13.503,14.806,16.29,17.655
98.6,12.578,13.527,14.833,16.321,17.689
98.7,12.601,13.552,14.861,16.351,17.722
98.8,12.623,13.577,14.888,16.382,17.756
98.9,12.646,13.601,14.916,16.412,17.79
99,12.669,13.626,14.943,16.443,17.824
99.1,12.692,13.651,14.971,16.474,17.857
99.2,12.715,13.676,14.999,16.505,17.892
99.3,12.738,13.701,15.027,16.536,17.926
99.4,12.761,13.726,15.055,16.568,17.96
99.5,12.784,13.752,15.083,16.599,17.995
99.6,12.808,13.777,15.111,16.63,18.029
99.7,12.831,13.802,15.139,16.662,18.064
99.8,12.854,13.828,15.168,16.694,18.099
99.9,12.878,13.853,15.196,16.725,18.133
100,12.902,13.879,15.225,16.758,18.169
100.1,12.925,13.905,15.253,16.79,18.204
100.2,12.949,13.931,15.282,16.821,18.239
100.3,12.973,13.957,15.311,16.854,18.274
100.4,12.997,13.982,15.34,16.886,18.31
100.5,13.021,14.008,15.369,16.919,18.346
100.6,13.045,14.035,15.398,16.951,18.382
100.7,13.069,14.061,15.427,16.984,18.417
100.8,13.093,14.087,15.456,17.017,18.453
100.9,13.117,14.114,15.486,17.05,18.49
101,13.142,14.14,15.515,17.083,18.526
101.1,13.166,14.167,15.545,17.116,18.563
101.2,13.19,14.193,15.575,17.149,18.599
101.3,13.215,14.22,15.605,17.183,18.636
101.4,13.24,14.247,15.635,17.216,18.673
101.5,13.264,14.274,15.665,17.25,18.71
101.6,13.289,14.301,15.695,17.283,18.747
101.7,13.314,14.328,15.725,17.317,18.784
101.8,13.339,14.356,15.755,17.351,18.821
101.9,13.364,14.383,15.786,17.385,18.859
102,13.389,14.41,15.816,17.42,18.897
102.1,13.415,14.438,15.847,17.454,18.935
102.2,13.44,14.465,15.878,17.489,18.973
102.3,13.465,14.493,15.909,17.523,19.011
102.4,13.491,14.521,15.94,17.558,19.049
102.5,13.516,14.549,15.971,17.593,19.087
102.6,13.542,14.577,16.002,17.627,19.125
102.7,13.568,14.605,16.033,17.663,19.164
102.8,13.594,14.633,16.064,17.698,19.203
102.9,13.62,14.661,16.096,17.733,19.241
103,13.645,14.689,16.128,17.768,19.281
103.1,13.671,14.718,16.159,17.804,19.32
103.2,13.698,14.746,16.191,17.839,19.359
103.3,13.724,14.775,16.223,17.875,19.398
103.4,13.75,14.803,16.255,17.911,19.438
103.5,13.776,14.832,16.287,17.947,19.478
103.6,13.803,14.861,16.319,17.983,19.517
103.7,13.829,14.89,16.351,18.019,19.557
